"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_Epochs","n_Units","Energy_Consumed","accuracy","f1_score","recall","rmse_lstm_pred","mae_pred","mae_max","mae_mean","mae_min","rmse_max","rmse_mean","rmse_min"
"restful-sweep-159","2.5","true","3","4","2","100","100","0.00001773424634887129","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.81891839960908","12.570406341949068","14.22875041868532","13.399578380317193","12.570406341949068","25.24910497442005","24.03401168701456","22.81891839960908"
"desert-sweep-145","2.5","true","3","2","2","100","10","0.000017570569818486523","0.9615384615384616","0.7272727272727273","0.5714285714285714","19.733117925272055","10.348737074180702","15.370721365792416","12.859729219986558","10.348737074180702","22.882275200535393","21.30769656290372","19.733117925272055"
"solar-sweep-211","2.5","true","1","4","3","100","10","0.00001958154929952874","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.191204470775652","16.355714414125917","16.54919025260628","15.854922796102416","14.659863721575055","24.9955437084402","24.205518589999063","23.429807590781333"
"skilled-sweep-853","2.5","false","1","3","4","100","10","0.000020588615343690817","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.415520702874627","13.795940482954544","18.55912440597732","16.06257693897594","13.795940482954544","26.353107823227013","24.02614667951039","21.415520702874627"
"devoted-sweep-263","2.5","true","2","3","3","200","50","0.0000177309381078424","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.212811618585288","12.03742662813261","15.49070123370282","13.89286846342541","12.03742662813261","24.643789459359517","23.410325640203254","22.212811618585288"
"swept-sweep-689","2.5","false","1","2","3","200","50","0.00001954485557196689","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.776542970581495","10.545049524559914","17.326558378779424","13.636250295663809","10.545049524559914","25.138732477145787","22.830077319057704","20.776542970581495"
"polar-sweep-794","2.5","false","3","2","3","100","50","0.000020994172314489608","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.99471721666859","13.862432922204748","17.326944122076654","15.30727964242382","13.862432922204748","25.05029013728285","23.057964409721013","20.99471721666859"
"mild-sweep-270","2.5","true","2","4","3","200","100","0.000017978397813303295","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.08947703050529","13.572073367587002","14.50788280964641","13.894561066492916","13.572073367587002","26.085148104686493","24.19511132480501","23.08947703050529"
"woven-sweep-857","2.5","false","1","3","4","200","50","0.00001876745476689583","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.639869848969074","10.72981906991934","13.547384398462864","12.34059917654062","10.72981906991934","23.45040502394776","22.365327338682047","20.639869848969074"
"swift-sweep-94","2.5","true","2","2","2","200","10","0.000017617418648036767","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.068543775377695","14.974015454418629","14.974015454418629","14.940091990285104","14.906168526151582","23.594955907333095","23.331749841355396","23.068543775377695"
"northern-sweep-418","2.5","true","2","2","4","200","10","0.000018530612969039263","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.00051929071743","11.804390732326755","15.820056215281298","14.230050613958186","11.804390732326755","23.86044261174099","22.78373049126495","21.00051929071743"
"wandering-sweep-848","2.5","false","1","2","4","100","50","0.000026501899080882117","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.446694774166","12.02838919043603","16.95282140051111","14.634113764814895","12.02838919043603","24.66493625911154","22.981743016985757","20.446694774166"
"ruby-sweep-643","2.5","false","3","4","2","100","10","0.00001922709139304061","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.464313659142444","15.199535531497313","15.199535531497313","14.867073893400914","14.534612255304513","24.71344446985976","24.5888790645011","24.464313659142444"
"misty-sweep-970","2.5","false","3","4","4","200","10","0.00002508321454104008","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.91506166795289","14.31700862292005","14.31700862292005","13.789597372268084","13.380843818367303","24.196638475780393","23.24082590504252","22.478417116126796"
"worthy-sweep-642","2.5","false","3","3","2","200","100","0.00001967750964260656","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.118111880053156","12.353113649838932","12.64193579466188","12.497524722250406","12.353113649838932","24.758899726889165","24.43850580347116","24.118111880053156"
"sweepy-sweep-105","2.5","true","2","4","2","100","100","0.000017768406932420296","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.453926052679897","11.836616076660157","13.75680273722859","12.796709406944371","11.836616076660157","23.63136261890278","22.542644335791337","21.453926052679897"
"skilled-sweep-905","2.5","false","2","2","4","200","50","0.00001975569322330204","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.945359960066877","11.293127490075843","16.66626796399402","14.25777636088582","11.293127490075843","24.468867318918125","23.25528585963411","20.945359960066877"
"amber-sweep-369","2.5","true","1","3","4","100","100","0.000017220468633006727","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.417908456992027","14.227758324402648","17.345068858277955","15.289963847767226","13.168923250748277","24.970531809138055","23.42569809045128","21.417908456992027"
"gallant-sweep-480","2.5","true","3","3","4","200","100","0.000020965770179577707","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.940124865417573","11.365762481768725","14.461424869844508","13.06266815569989","11.365762481768725","24.276962363874343","23.269661122065425","22.336075802520973"
"cerulean-sweep-202","2.5","true","1","2","3","200","10","0.000017308627983309557","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.3350031010001","13.26910584447291","15.893221499594151","14.531630784336109","13.26910584447291","24.04050591794686","22.820749524013745","21.3350031010001"
"deft-sweep-430","2.5","true","2","4","4","200","10","0.0000185225394684163","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.19256059066303","11.455157417119016","15.91505727531136","13.035316340399408","11.455157417119016","25.500469240883103","22.57554932222478","21.19256059066303"
"gallant-sweep-42","2.5","true","1","2","2","200","100","0.000017820892365766288","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.603647779302747","17.656504428457286","20.25477652286678","18.955640475662033","17.656504428457286","26.147274722503987","24.875461250903367","23.603647779302747"
"dark-sweep-268","2.5","true","2","4","3","200","10","0.00001988465933249232","0.9615384615384616","0.7272727272727273","0.5714285714285714","26.638770517469297","17.612461162259986","17.612461162259986","16.83505518619158","16.384773182262077","27.007685693711945","25.983959097149125","24.305421080266125"
"floral-sweep-311","2.5","true","3","2","3","200","50","0.00002083775630318125","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.719444505291783","11.608152030964645","15.649216979663407","13.64133341936384","11.608152030964645","24.16939504139964","22.56702459378684","20.719444505291783"
"golden-sweep-691","2.5","false","1","3","3","100","10","0.000018745746930915177","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.643872103331276","13.67459986492999","15.183180961470168","14.530981315843988","13.67459986492999","25.01546281170818","23.73307558842588","21.643872103331276"
"autumn-sweep-258","2.5","true","2","2","3","200","100","0.00001760807069556803","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.44974269444975","9.529739960588728","15.874218252365312","12.573948575053691","9.529739960588728","24.135119298488657","22.35668340137624","20.44974269444975"
"exalted-sweep-578","2.5","false","2","2","2","100","50","0.000022610809669669407","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.19894263364569","19.57746350478135","24.26979741353617","21.92363045915876","19.57746350478135","28.945189538597305","26.572066086121495","24.19894263364569"
"floral-sweep-806","2.5","false","3","4","3","100","50","0.000019268658914256903","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.87117804459055","13.528046822842686","14.602985128189683","13.546690664527532","12.509040042550224","23.900498055905153","22.79546084938561","21.87117804459055"
"devout-sweep-754","2.5","false","2","4","3","200","10","0.0000188099898794994","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.396350283092406","14.48779601543476","17.054266331263946","15.3096830036378","14.38698666421469","24.519328591995123","23.86928262082803","23.396350283092406"
"swept-sweep-99","2.5","true","2","3","2","100","100","0.00001752297543641008","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.238223188009204","11.771307766842533","13.884870404290536","12.828089085566534","11.771307766842533","23.1194045705386","21.678813879273903","20.238223188009204"
"treasured-sweep-906","2.5","false","2","2","4","200","100","0.000018213249137448884","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.62527365877973","11.972830998725398","17.1068944053749","14.588591401533648","11.972830998725398","25.0460295487528","23.52551578350292","21.62527365877973"
"smooth-sweep-365","2.5","true","1","2","4","200","50","0.000017560861139614364","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.02361334724443","12.692514877200436","15.651518071162238","14.681530026046952","12.692514877200436","24.360333102125814","23.19224746843256","21.02361334724443"
"good-sweep-373","2.5","true","1","4","4","100","10","0.000018323960022465824","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.18970705722201","16.537637458781457","16.537637458781457","14.826590823304809","12.97325876956296","24.76708368832978","23.816148372519542","22.74326270062709"
"distinctive-sweep-746","2.5","false","2","3","3","100","50","0.000019015147922977144","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.11303294990142","9.774315441418931","15.639400221153355","12.958982421980688","9.774315441418931","24.37195775544512","22.453675668001974","20.11303294990142"
"toasty-sweep-154","2.5","true","3","3","2","200","10","0.00001742581097960586","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.93729954221872","13.740638100998122","13.740638100998122","13.682599294053114","13.624560487108106","23.913043388019787","23.425171465119256","22.93729954221872"
"logical-sweep-97","2.5","true","2","3","2","100","10","0.000017253876645476747","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.040051768100888","13.91744398938464","14.39480471936511","14.156124354374874","13.91744398938464","23.02634856597775","22.03320016703932","21.040051768100888"
"youthful-sweep-420","2.5","true","2","2","4","200","100","0.00002347869102046654","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.827809291988704","10.99538772448255","17.66047005995713","14.348887297157187","10.99538772448255","25.413360267406897","23.71404474651327","21.827809291988704"
"dainty-sweep-804","2.5","false","3","3","3","200","100","0.00002218224143025926","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.795717174519893","13.826760742028968","15.799661315125306","14.760198813909888","13.826760742028968","24.56614212689321","24.081400254498583","23.795717174519893"
"effortless-sweep-858","2.5","false","1","3","4","200","100","0.000019682121465056955","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.500733498626236","11.221370890986456","15.406507015555247","13.21700911290553","11.221370890986456","24.084505213576385","22.866711000071305","21.500733498626236"
