"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_neighbors","weights","Energy_Consumed","accuracy","f1_score","recall","rmse_knn_pred","rmse_max","rmse_mean","rmse_min","mae_pred","mae_max","mae_mean","mae_min"
"sandy-sweep-445","1.2","true","3","4","4","5","uniform","1.8151400081630221e-7","0.9102564102564102","0.6666666666666666","1","25.188651163775813","25.188651163775813","24.84334291015465","24.36623456762116","15.94335766233766","16.043025714285715","15.666524610389608","15.290611818181818"
"sandy-sweep-881","1.2","false","2","4","4","15","uniform","1.586163435800043e-7","0.9102564102564102","0.6666666666666666","1","23.51037173908933","24.03243956875802","23.79716770554504","23.51037173908933","15.23650203463204","15.928687792207796","15.205666926406929","14.74393753246753"
"fluent-sweep-385","1.2","true","2","3","4","5","uniform","1.7606374795440794e-7","0.9102564102564102","0.6666666666666666","1","25.99404829361761","26.787864848827937","25.641173045471422","24.53966214632078","16.701093766233765","17.527507142857147","16.57651711038961","15.876543376623378"
"polished-sweep-435","1.2","true","3","2","4","10","uniform","1.589399401651311e-7","0.9102564102564102","0.6666666666666666","1","24.48667856760047","25.62448984452603","24.640479064103182","23.14925116691939","14.09425707792208","17.419298571428566","15.872950113636364","14.09425707792208"
"dark-sweep-114","1.2","true","3","2","2","15","distance","1.8791751037825733e-7","0.8974358974358975","0.6363636363636364","1","26.447431390020572","26.447431390020572","26.12158947866373","25.795747567306883","15.42648319094126","17.692964266974695","16.559723728957977","15.42648319094126"
"northern-sweep-330","1.2","true","1","2","4","15","distance","1.8710862445661608e-7","0.9102564102564102","0.6666666666666666","1","24.363025071316425","26.137313544284275","25.009341204359036","24.1240268262685","14.145004332561689","18.11907064659267","16.2748525211842","14.145004332561689"
"comic-sweep-598","1.2","false","3","2","2","10","distance","1.8025254834103386e-7","0.8974358974358975","0.6363636363636364","1","23.919795848515424","23.919795848515424","23.822202413128636","23.724608977741845","14.182266190738265","17.10389733650271","15.643081763620486","14.182266190738265"
"solar-sweep-12","1.2","true","1","3","2","15","distance","1.765849162254401e-7","0.8974358974358975","0.6363636363636364","1","23.544497225060805","23.6680865965024","23.6062919107816","23.544497225060805","14.597736654785075","16.249791787794642","15.42376422128986","14.597736654785075"
"magic-sweep-380","1.2","true","2","2","4","5","distance","1.881949889665672e-7","0.9102564102564102","0.6666666666666666","1","25.757957271233263","27.71268363404742","26.236828588414248","25.397897960011296","15.71565492728778","19.25900041485144","17.66777670293823","15.71565492728778"
"restful-sweep-219","1.2","true","2","2","3","10","uniform","1.7373946571915946e-7","0.935897435897436","0.7368421052631579","1","24.754242833409535","25.248698459048452","24.784334485559388","24.350062164220184","14.450119090909093","16.681292012987015","15.833852034632036","14.450119090909093"
"daily-sweep-504","1.2","false","1","4","2","15","distance","1.846758232543127e-7","0.8974358974358975","0.6363636363636364","1","23.01590028674989","23.01590028674989","22.9455111717746","22.875122056799302","14.706604345299388","14.828592487929155","14.767598416614272","14.706604345299388"
"deft-sweep-332","1.2","true","1","3","4","5","distance","1.84658416848404e-7","0.9102564102564102","0.6666666666666666","1","26.16233421796307","27.982936588857157","25.666425568887114","24.220510693646123","16.781926771273113","18.09499085783472","16.447876277027945","15.327565257576198"
"apricot-sweep-283","1.2","true","3","4","3","5","uniform","2.105007861854978e-7","0.935897435897436","0.7368421052631579","1","26.010732239196436","26.010732239196436","25.48291817824841","24.44335530172885","16.613614675324673","16.76551012987013","16.001208528138527","14.624500779220776"
"warm-sweep-820","1.2","false","1","3","4","10","distance","2.02178476348662e-7","0.9102564102564102","0.6666666666666666","1","25.366394537283806","25.372519229696017","24.46853447662878","23.48639141994417","15.467330094403192","15.593201179912556","15.064076090953884","14.524490726819115"
"stellar-sweep-814","1.2","false","1","2","4","10","distance","1.9970669429931657e-7","0.9102564102564102","0.6666666666666666","1","23.610948745920325","26.66073366127287","24.53979464917775","22.123558225025526","13.900337970547922","18.16324779201413","16.16111803579087","13.900337970547922"
"apricot-sweep-342","1.2","true","1","4","4","15","distance","1.8784276522347277e-7","0.9102564102564102","0.6666666666666666","1","22.92151015993727","23.598061071097725","23.209649746958295","22.81239659465583","14.77323414049087","14.77323414049087","14.44270458047222","13.908287124028822"
"neat-sweep-126","1.2","true","3","4","2","15","distance","1.801225122498333e-7","0.8974358974358975","0.6363636363636364","1","23.01590028674989","23.01590028674989","22.9455111717746","22.875122056799302","14.706604345299388","14.828592487929155","14.767598416614272","14.706604345299388"
"tough-sweep-501","1.2","false","1","4","2","10","uniform","1.6965307104884334e-7","0.8974358974358975","0.6363636363636364","1","23.409861649759232","23.409861649759232","23.027233252155607","22.644604854551982","14.543089935064936","14.543089935064936","14.2749588961039","14.006827857142865"
"vivid-sweep-925","1.2","false","3","3","4","5","uniform","1.9892757406864806e-7","0.9102564102564102","0.6666666666666666","1","26.152953364184697","27.273562249092873","26.040792918907197","25.005081355918207","16.710826883116884","18.033765844155845","16.902138441558442","16.32913038961039"
"sunny-sweep-326","1.2","true","1","2","4","5","distance","1.952650728746145e-7","0.9102564102564102","0.6666666666666666","1","24.975792489648303","28.625827716307004","26.16559909258698","24.975792489648303","14.84775563255596","19.591353751710884","17.404491488256184","14.84775563255596"
"stellar-sweep-660","1.2","false","1","3","3","15","distance","2.2532285276990173e-7","0.935897435897436","0.7368421052631579","1","25.09021267534443","25.251005028067357","24.95617192515803","24.527298072062305","15.21240427406686","16.374863665486767","15.914302918116585","15.21240427406686"
"major-sweep-546","1.2","false","2","2","2","15","distance","1.8007029303210705e-7","0.8974358974358975","0.6363636363636364","1","26.447431390020572","26.447431390020572","26.12158947866373","25.795747567306883","15.42648319094126","17.692964266974695","16.559723728957977","15.42648319094126"
"colorful-sweep-757","1.2","false","3","2","3","5","uniform","1.6875408137896858e-7","0.935897435897436","0.7368421052631579","1","26.53583751219055","27.474046967431793","26.873931989633903","26.53583751219055","16.14012155844156","19.72843467532468","18.18211891774892","16.14012155844156"
"quiet-sweep-656","1.2","false","1","3","3","5","distance","1.8261879563839206e-7","0.935897435897436","0.7368421052631579","1","27.31481758905549","27.82814591316807","27.611367433310576","27.31481758905549","18.175897545800744","18.435315421266797","18.333507266944547","18.175897545800744"
"giddy-sweep-62","1.2","true","2","3","2","5","distance","1.954196713249227e-7","0.8974358974358975","0.6363636363636364","1","27.574964524125033","27.574964524125033","27.481364362549165","27.3877642009733","19.07081422910363","19.07081422910363","18.57711254325717","18.08341085741071"
"sage-sweep-58","1.2","true","2","2","2","10","distance","1.8014196646820186e-7","0.8974358974358975","0.6363636363636364","1","24.48949042731512","24.48949042731512","24.26058792931498","24.031685431314845","14.741973581319597","17.465613823185496","16.103793702252545","14.741973581319597"
"flowing-sweep-122","1.2","true","3","4","2","5","distance","1.926500049729738e-7","0.8974358974358975","0.6363636363636364","1","26.17896595816326","26.36033699602159","26.269651477092427","26.17896595816326","16.327965384501407","17.19665850598319","16.7623119452423","16.327965384501407"
"cosmic-sweep-116","1.2","true","3","3","2","5","distance","1.875386650731849e-7","0.8974358974358975","0.6363636363636364","1","27.72449124050955","27.72449124050955","27.676898970784833","27.629306701060113","19.061584359132898","19.061584359132898","18.72449052600485","18.3873966928768"
"silver-sweep-928","1.2","false","3","3","4","10","distance","2.1062775055800865e-7","0.9102564102564102","0.6666666666666666","1","25.366394537283806","25.372519229696017","24.46853447662878","23.48639141994417","15.467330094403192","15.593201179912556","15.064076090953884","14.524490726819115"
"super-sweep-650","1.2","false","1","2","3","5","distance","1.8264644110660007e-7","0.935897435897436","0.7368421052631579","1","24.914142155623782","28.378295180724397","26.428077167580792","24.914142155623782","15.12885189319198","19.74657241185446","17.855841207473432","15.12885189319198"
"brisk-sweep-109","1.2","true","3","2","2","5","uniform","1.637414181268721e-7","0.8974358974358975","0.6363636363636364","1","26.89025845809683","28.618991091773424","27.754624774935127","26.89025845809683","16.55797051948052","20.973404025974027","18.765687272727273","16.55797051948052"
"sweet-sweep-233","1.2","true","2","4","3","15","uniform","1.5542077445287657e-7","0.935897435897436","0.7368421052631579","1","23.24432094249033","23.86490585358008","23.50284926424788","23.24432094249033","15.237663333333336","15.690238225108228","14.9369225974026","13.882866233766237"
"bright-sweep-817","1.2","false","1","3","4","5","uniform","1.741097729282299e-7","0.9102564102564102","0.6666666666666666","1","26.152953364184697","27.273562249092873","26.040792918907197","25.005081355918207","16.710826883116884","18.033765844155845","16.902138441558442","16.32913038961039"
"glorious-sweep-602","1.2","false","3","3","2","5","distance","1.734067112877508e-7","0.8974358974358975","0.6363636363636364","1","27.72449124050955","27.72449124050955","27.676898970784833","27.629306701060113","19.061584359132898","19.061584359132898","18.72449052600485","18.3873966928768"
"generous-sweep-395","1.2","true","2","4","4","15","uniform","1.8195837612009e-7","0.9102564102564102","0.6666666666666666","1","23.143291687519223","23.858052201808388","23.65037641755155","23.143291687519223","15.176732424242427","15.765631818181824","15.078280692640696","14.473684761904764"
"effortless-sweep-61","1.2","true","2","3","2","5","uniform","1.721080528809833e-7","0.8974358974358975","0.6363636363636364","1","27.328291539497773","27.328291539497773","26.665237343035702","26.002183146573643","18.514395974025977","18.514395974025977","17.51123396103896","16.50807194805195"
"good-sweep-333","1.2","true","1","3","4","10","uniform","1.808328176144237e-7","0.9102564102564102","0.6666666666666666","1","23.148720759418794","25.20466187433184","23.769002082584272","22.291328590138843","13.949370389610388","15.989144220779218","14.818836282467531","13.949370389610388"
"fallen-sweep-5","1.2","true","1","2","2","15","uniform","1.694472658966283e-7","0.8974358974358975","0.6363636363636364","1","24.79304761596383","25.17555274124917","24.9843001786065","24.79304761596383","14.366626060606066","16.85550337662338","15.611064718614722","14.366626060606066"
"dry-sweep-717","1.2","false","2","4","3","10","uniform","1.797457147572206e-7","0.935897435897436","0.7368421052631579","1","23.41482839371885","23.41482839371885","23.216736246079492","23.019826435605506","14.633035389610392","14.633035389610392","14.12032603896104","13.37482415584416"
"swift-sweep-929","1.2","false","3","3","4","15","uniform","2.0385973037819997e-7","0.9102564102564102","0.6666666666666666","1","24.129290356444944","25.948761019332387","24.69381378055718","23.75722411960132","14.499158831168833","17.79207640692641","16.082079891774896","14.499158831168833"
"unique-sweep-341","1.2","true","1","4","4","15","uniform","1.8948511081627354e-7","0.9102564102564102","0.6666666666666666","1","23.042003577401037","23.973563879989623","23.562217390896944","23.042003577401037","15.247605021645027","15.724447922077925","14.998758647186149","14.406071341991344"
"driven-sweep-165","1.2","true","1","2","3","10","uniform","1.511398225055574e-7","0.935897435897436","0.7368421052631579","1","26.000650256268557","26.000650256268557","25.414166558465467","24.91655758758724","14.78763350649351","16.808460974025973","16.011727424242427","14.78763350649351"
"noble-sweep-826","1.2","false","1","4","4","10","distance","1.8603864244634373e-7","0.9102564102564102","0.6666666666666666","1","23.71774646649204","23.905564473719867","23.584825345756503","22.897759627408877","14.64228587792281","14.802576860550165","14.566091429457334","14.404116996477484"
"morning-sweep-494","1.2","false","1","3","2","5","distance","1.8897622942000054e-7","0.8974358974358975","0.6363636363636364","1","27.72449124050955","27.72449124050955","27.676898970784833","27.629306701060113","19.061584359132898","19.061584359132898","18.72449052600485","18.3873966928768"
"misty-sweep-496","1.2","false","1","3","2","10","distance","1.974695315972339e-7","0.8974358974358975","0.6363636363636364","1","25.999562275244894","25.999562275244894","25.11510425614729","24.230646237049683","16.006476295921182","16.006476295921182","15.868901843144933","15.73132739036868"
