"Name","Threshold","FlagCorrection","N_outlier_max","FilterOrder","Forecasting","Forgetting","Regularization","Energy_Consumed","accuracy","f1_score","recall","mae_pred","mae_max","mae_mean","mae_min","rmse_pred","rmse_max","rmse_mean","rmse_min"
"solar-sweep-500","2","false","3","3","2","0.95","0.1","3.0047552223398575e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.778884678687907","13.845571156535538","9.812227917611722","5.778884678687907","19.647962676446923","22.88238139893166","21.26517203768929","19.647962676446923"
"stellar-sweep-422","2","true","2","3","3","1","0.1","4.2844120035852034e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.056195256269281","19.90504352152129","13.205507220798992","6.056195256269281","19.76026256621837","26.10098743353815","22.898375399910048","19.76026256621837"
"restful-sweep-47","2","true","2","2","2","1","1","3.449437697996574e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.601215644560023","13.33242162583248","9.466818635196253","5.601215644560023","19.564114017680375","22.59047245182925","21.077293234754812","19.564114017680375"
"different-sweep-569","2","false","2","3","3","0.99","1","4.131768809619037e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.081307970938525","20.00719367216986","13.266293212034563","6.081307970938525","19.76877894991914","26.171001954817953","22.93644384354104","19.76877894991914"
"fragrant-sweep-827","2","false","3","4","2","0.95","1","3.106326720348483e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.689523887294043","13.653995403894616","9.67175964559433","5.689523887294043","19.70265148026311","22.8150178902282","21.258834685245652","19.70265148026311"
"smart-sweep-542","2","false","1","3","3","0.95","0.1","3.4347958389086375e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.241163403446613","20.511414569774207","13.583540371904718","6.241163403446613","19.81567318764986","26.558032353882204","23.146927930545953","19.81567318764986"
"brisk-sweep-344","2","true","1","3","2","0.99","0.1","2.9558125045494106e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.685174000715721","13.524883862774566","9.605028931745142","5.685174000715721","19.602544258800837","22.693702188610892","21.148123223705863","19.602544258800837"
"royal-sweep-704","2","true","1","4","3","0.95","0.1","3.8827548145011164e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.284007980707563","20.731053020580177","13.71543485899276","6.284007980707563","19.855462791616215","26.727348314131977","23.24414639424431","19.855462791616215"
"soft-sweep-269","2","false","3","2","3","1","1","4.7209244543182656e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7071782794059","19.528485710313824","12.913001451259795","5.7071782794059","19.705241606465385","25.902089897017895","22.77895577044338","19.705241606465385"
"jumping-sweep-461","2","true","2","3","4","0.99","1","4.3071639468053047e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.397968140657902","22.44897788976855","15.222008909652605","5.397968140657902","19.571807554017067","29.605532237544853","24.368538595929035","19.571807554017067"
"crisp-sweep-782","2","true","2","4","4","0.99","0.1","4.927651122140257e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.567283996801802","23.081878213536996","15.57337734797385","5.567283996801802","19.569042173111608","30.03307454750688","24.570585206522463","19.569042173111608"
"divine-sweep-521","2","false","3","3","2","0.99","1","3.407559933192614e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.6847472832812205","13.52446351655523","9.604605399918224","5.6847472832812205","19.60232593626357","22.69317876994184","21.147752353102703","19.60232593626357"
"toasty-sweep-923","2","false","1","4","4","0.95","1","4.841579080233613e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7553727667381605","23.983454734067102","16.04393952213935","5.7553727667381605","19.609573240939675","30.785841346042716","24.917192318946253","19.609573240939675"
"dauntless-sweep-794","2","true","1","4","4","1","0.1","4.7083304076901793e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.530516633865194","22.904841653521576","15.481974236621491","5.530516633865194","19.561685157561413","29.890172653211636","24.50516084337049","19.561685157561413"
"glad-sweep-398","2","true","1","3","3","0.99","0.1","3.819784581360687e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.082016350929127","20.00829233109351","13.267110161767702","6.082016350929127","19.76912115033302","26.172666488491338","22.937335668529727","19.76912115033302"
"treasured-sweep-284","2","false","3","2","4","0.95","0.1","4.321191462155285e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.384277926416021","22.77117643476332","15.39210826315459","5.384277926416021","19.540711132865297","29.92036392239947","24.499748898168352","19.540711132865297"
"fiery-sweep-362","2","true","1","3","2","1","0.1","3.131002860489692e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.681664407201313","13.463987112276028","9.57282575973867","5.681664407201313","19.592830491896283","22.658506688466563","21.125668590181423","19.592830491896283"
"clear-sweep-227","2","false","2","2","3","0.95","1","3.4490281355046036e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.910071893718334","20.091799133851545","13.280711091264356","5.910071893718334","19.737128284555524","26.300909678993385","22.987858888207132","19.737128284555524"
"astral-sweep-470","2","true","1","3","4","1","0.1","4.57212829803666e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.358633233713543","22.28493212264725","15.13645875168848","5.358633233713543","19.56956020483324","29.475523379468267","24.31151861686515","19.56956020483324"
"feasible-sweep-380","2","true","1","3","3","0.95","0.1","5.6170471867492076e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.241163403446613","20.511414569774207","13.583540371904718","6.241163403446613","19.81567318764986","26.558032353882204","23.146927930545953","19.81567318764986"
"neat-sweep-491","2","false","1","3","2","0.95","1","3.0448923465529436e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.778449198501342","13.845179681258706","9.811814439880024","5.778449198501342","19.64775618028306","22.881895821892297","21.264826001087677","19.64775618028306"
"deep-sweep-554","2","false","3","3","3","0.95","0.1","4.004804437108254e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.241163403446613","20.511414569774207","13.583540371904718","6.241163403446613","19.81567318764986","26.558032353882204","23.146927930545953","19.81567318764986"
"celestial-sweep-338","2","true","3","3","2","0.95","0.1","3.006905425422701e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.778884678687907","13.845571156535538","9.812227917611722","5.778884678687907","19.647962676446923","22.88238139893166","21.26517203768929","19.647962676446923"
"brisk-sweep-893","2","false","2","4","3","0.99","1","3.8595121430818035e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.115884176236808","20.240634216071253","13.398591614744396","6.115884176236808","19.797111349643277","26.35075789773608","23.0336933800863","19.797111349643277"
"chocolate-sweep-32","2","true","3","2","2","0.99","0.1","3.0047552223398575e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.610422158952546","13.392520783452554","9.50147147120255","5.610422158952546","19.57315449105541","22.625854973996127","21.09950473252577","19.57315449105541"
"breezy-sweep-170","2","false","2","2","2","0.95","0.1","3.258274404869452e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7181940140089775","13.713842817809514","9.716018415909248","5.7181940140089775","19.6164117395422","22.813856536252153","21.215134137897177","19.6164117395422"
"proud-sweep-557","2","false","3","3","3","0.95","1","3.3881057148240274e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.240507346738694","20.510423713831653","13.58280044825014","6.240507346738694","19.815351586299844","26.556527545596484","23.14611433841846","19.815351586299844"
"tough-sweep-614","2","false","1","3","4","0.99","0.1","4.3075735092972745e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.398581307077973","22.449435265284897","15.222314630690192","5.398581307077973","19.572001674709927","29.60648990073453","24.368914379703984","19.572001674709927"
"summer-sweep-587","2","false","2","3","3","1","1","4.0141219838005795e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.055476128086394","19.9039176489684","13.204671384728892","6.055476128086394","19.759914227979205","26.09928168798106","22.89746281023039","19.759914227979205"
"charmed-sweep-563","2","false","1","3","3","0.99","1","4.0842250298283046e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.081307970938525","20.00719367216986","13.266293212034563","6.081307970938525","19.76877894991914","26.171001954817953","22.93644384354104","19.76877894991914"
"ethereal-sweep-134","2","true","2","2","4","0.99","0.1","3.861048002426691e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.192213753062609","21.982638518879277","14.975219677310394","5.192213753062609","19.535457559075425","29.271817951396997","24.219439069811685","19.535457559075425"
"whole-sweep-425","2","true","2","3","3","1","1","3.4525094166863515e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.055476128086394","19.9039176489684","13.204671384728892","6.055476128086394","19.759914227979205","26.09928168798106","22.89746281023039","19.759914227979205"
"wobbly-sweep-80","2","true","2","2","3","0.99","0.1","4.1534756216934617e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.741943057015812","19.62335809622278","12.974170743143866","5.741943057015812","19.70953241446543","25.964975551325526","22.811216508189943","19.70953241446543"
"avid-sweep-266","2","false","3","2","3","1","0.1","3.8652460179693866e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.707822542761346","19.52953160808217","12.913770922345952","5.707822542761346","19.70557212103179","25.903764974167995","22.779840754435146","19.70557212103179"
"ethereal-sweep-860","2","false","3","4","2","1","0.1","3.469096697611146e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.561224371229211","13.307809716984352","9.434517044106782","5.561224371229211","19.645232486093988","22.60747673187197","21.12635460898298","19.645232486093988"
"brisk-sweep-884","2","false","1","4","3","0.99","0.1","3.8636077680015054e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.116604392804505","20.24177756198687","13.399455826057782","6.116604392804505","19.797453320898367","26.352450054426335","23.034599116058473","19.797453320898367"
"misty-sweep-881","2","false","3","4","3","0.95","1","4.1882884335109343e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.28333856725506","20.72999002709407","13.7146396583879","6.28333856725506","19.855140402103444","26.725820284000704","23.243320620438215","19.855140402103444"
"northern-sweep-353","2","true","2","3","2","0.99","1","3.2856127012084676e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.6847472832812205","13.52446351655523","9.604605399918224","5.6847472832812205","19.60232593626357","22.69317876994184","21.147752353102703","19.60232593626357"
"classic-sweep-725","2","true","1","4","3","0.99","1","3.4353077920235994e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.115884176236808","20.240634216071253","13.398591614744396","6.115884176236808","19.797111349643277","26.35075789773608","23.0336933800863","19.797111349643277"
"prime-sweep-692","2","true","2","4","2","1","0.1","3.4347958389086375e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.561224371229211","13.307809716984352","9.434517044106782","5.561224371229211","19.645232486093988","22.60747673187197","21.12635460898298","19.645232486093988"
"easy-sweep-140","2","true","3","2","4","0.99","0.1","4.593550519315512e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.192213753062609","21.982638518879277","14.975219677310394","5.192213753062609","19.535457559075425","29.271817951396997","24.219439069811685","19.535457559075425"
"smart-sweep-278","2","false","2","2","4","0.95","0.1","4.2895527596505834e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.384277926416021","22.77117643476332","15.39210826315459","5.384277926416021","19.540711132865297","29.92036392239947","24.499748898168352","19.540711132865297"
"skilled-sweep-710","2","true","2","4","3","0.95","0.1","4.1120074193814715e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.284007980707563","20.731053020580177","13.71543485899276","6.284007980707563","19.855462791616215","26.727348314131977","23.24414639424431","19.855462791616215"
